filter_state,sample,time_point,chrom,bin_start,bin_end,bin_id,count,freq
non_filtered,joey_4C_t0_altChr5,0,chrXI,380001,390000,chrXI:380001-390000,1246,0.004411087903140157
non_filtered,joey_4C_t0_altChr5,0,chrXI,430001,440000,chrXI:430001-440000,616,0.0021807625588558077
non_filtered,joey_4C_t0_altChr5,0,chrXI,440001,450000,chrXI:440001-450000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXI,490001,500000,chrXI:490001-500000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXI,520001,530000,chrXI:520001-530000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXI,530001,540000,chrXI:530001-540000,916,0.0032428222466102594
non_filtered,joey_4C_t0_altChr5,0,chrXI,580001,590000,chrXI:580001-590000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXI,640001,650000,chrXI:640001-650000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXI,650001,660000,chrXI:650001-660000,18,6.37235812652671e-05
non_filtered,joey_4C_t0_altChr5,0,chrXI,660001,670000,chrXI:660001-670000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,1,10000,chrXII:1-10000,195,0.0006903387970403936
non_filtered,joey_4C_t0_altChr5,0,chrXII,10001,20000,chrXII:10001-20000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,40001,50000,chrXII:40001-50000,4030,0.014267001805501469
non_filtered,joey_4C_t0_altChr5,0,chrXII,60001,70000,chrXII:60001-70000,61,0.00021595213651007188
non_filtered,joey_4C_t0_altChr5,0,chrXII,120001,130000,chrXII:120001-130000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,140001,150000,chrXII:140001-150000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,150001,160000,chrXII:150001-160000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,160001,170000,chrXII:160001-170000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,210001,220000,chrXII:210001-220000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,240001,250000,chrXII:240001-250000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,250001,260000,chrXII:250001-260000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,270001,280000,chrXII:270001-280000,373,0.0013204942117747017
non_filtered,joey_4C_t0_altChr5,0,chrXII,280001,290000,chrXII:280001-290000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,330001,340000,chrXII:330001-340000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,360001,370000,chrXII:360001-370000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,390001,400000,chrXII:390001-400000,257,0.0009098311325096471
non_filtered,joey_4C_t0_altChr5,0,chrXII,400001,410000,chrXII:400001-410000,25,8.850497397953765e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,410001,420000,chrXII:410001-420000,999,0.0035366587602223246
non_filtered,joey_4C_t0_altChr5,0,chrXII,420001,430000,chrXII:420001-430000,404,0.0014302403795093284
non_filtered,joey_4C_t0_altChr5,0,chrXII,430001,440000,chrXII:430001-440000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,450001,460000,chrXII:450001-460000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,460001,470000,chrXII:460001-470000,7,2.4781392714270542e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,470001,480000,chrXII:470001-480000,1124,0.0039791836301200124
non_filtered,joey_4C_t0_altChr5,0,chrXII,480001,490000,chrXII:480001-490000,1368,0.0048429921761603
non_filtered,joey_4C_t0_altChr5,0,chrXII,490001,500000,chrXII:490001-500000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,540001,550000,chrXII:540001-550000,563,0.001993132014019188
non_filtered,joey_4C_t0_altChr5,0,chrXII,550001,560000,chrXII:550001-560000,1282,0.004538535065670691
non_filtered,joey_4C_t0_altChr5,0,chrXII,580001,590000,chrXII:580001-590000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,590001,600000,chrXII:590001-600000,605,0.002141820370304811
non_filtered,joey_4C_t0_altChr5,0,chrXII,600001,610000,chrXII:600001-610000,54,0.00019117074379580132
non_filtered,joey_4C_t0_altChr5,0,chrXII,620001,630000,chrXII:620001-630000,57,0.00020179134067334584
non_filtered,joey_4C_t0_altChr5,0,chrXII,650001,660000,chrXII:650001-660000,35,0.00012390696357135272
non_filtered,joey_4C_t0_altChr5,0,chrXII,670001,680000,chrXII:670001-680000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,680001,690000,chrXII:680001-690000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,690001,700000,chrXII:690001-700000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,730001,740000,chrXII:730001-740000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,740001,750000,chrXII:740001-750000,1289,0.0045633164583849615
non_filtered,joey_4C_t0_altChr5,0,chrXII,750001,760000,chrXII:750001-760000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,770001,780000,chrXII:770001-780000,114,0.00040358268134669167
non_filtered,joey_4C_t0_altChr5,0,chrXII,780001,790000,chrXII:780001-790000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,790001,800000,chrXII:790001-800000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,810001,820000,chrXII:810001-820000,4058,0.014366127376358551
non_filtered,joey_4C_t0_altChr5,0,chrXII,830001,840000,chrXII:830001-840000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,870001,880000,chrXII:870001-880000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,940001,950000,chrXII:940001-950000,422,0.0014939639607745956
non_filtered,joey_4C_t0_altChr5,0,chrXII,960001,970000,chrXII:960001-970000,75,0.00026551492193861297
non_filtered,joey_4C_t0_altChr5,0,chrXII,970001,980000,chrXII:970001-980000,1134,0.004014585619711828
non_filtered,joey_4C_t0_altChr5,0,chrXII,1000001,1010000,chrXII:1000001-1010000,23,8.142457606117464e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,1010001,1020000,chrXII:1010001-1020000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXII,1030001,1040000,chrXII:1030001-1040000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXII,1040001,1050000,chrXII:1040001-1050000,538,0.0019046270400396503
non_filtered,joey_4C_t0_altChr5,0,chrXII,1060001,1070000,chrXII:1060001-1070000,84,0.0002973767125712465
non_filtered,joey_4C_t0_altChr5,0,chrXII,1070001,1080000,chrXII:1070001-1080000,485,0.0017169964952030304
non_filtered,joey_4C_t0_altChr5,0,chrXIII,1,10000,chrXIII:1-10000,97,0.00034339929904060606
non_filtered,joey_4C_t0_altChr5,0,chrXIII,10001,20000,chrXIII:10001-20000,586,0.0020745565900803626
non_filtered,joey_4C_t0_altChr5,0,chrXIII,30001,40000,chrXIII:30001-40000,68,0.0002407335292243424
non_filtered,joey_4C_t0_altChr5,0,chrXIII,40001,50000,chrXIII:40001-50000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,50001,60000,chrXIII:50001-60000,2112,0.0074769002017913404
non_filtered,joey_4C_t0_altChr5,0,chrXIII,60001,70000,chrXIII:60001-70000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,90001,100000,chrXIII:90001-100000,429,0.0015187453534888662
non_filtered,joey_4C_t0_altChr5,0,chrXIII,110001,120000,chrXIII:110001-120000,10,3.540198959181506e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,140001,150000,chrXIII:140001-150000,189,0.0006690976032853046
non_filtered,joey_4C_t0_altChr5,0,chrXIII,160001,170000,chrXIII:160001-170000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,180001,190000,chrXIII:180001-190000,109,0.00038588168655078413
non_filtered,joey_4C_t0_altChr5,0,chrXIII,200001,210000,chrXIII:200001-210000,114,0.00040358268134669167
non_filtered,joey_4C_t0_altChr5,0,chrXIII,210001,220000,chrXIII:210001-220000,2459,0.008705349240627323
non_filtered,joey_4C_t0_altChr5,0,chrXIII,230001,240000,chrXIII:230001-240000,8,2.832159167345205e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,290001,300000,chrXIII:290001-300000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,300001,310000,chrXIII:300001-310000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,320001,330000,chrXIII:320001-330000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,370001,380000,chrXIII:370001-380000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,380001,390000,chrXIII:380001-390000,142,0.0005027082522037739
non_filtered,joey_4C_t0_altChr5,0,chrXIII,400001,410000,chrXIII:400001-410000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,410001,420000,chrXIII:410001-420000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,440001,450000,chrXIII:440001-450000,35,0.00012390696357135272
non_filtered,joey_4C_t0_altChr5,0,chrXIII,470001,480000,chrXIII:470001-480000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,490001,500000,chrXIII:490001-500000,42,0.00014868835628562325
non_filtered,joey_4C_t0_altChr5,0,chrXIII,630001,640000,chrXIII:630001-640000,1637,0.005795305696180125
non_filtered,joey_4C_t0_altChr5,0,chrXIII,640001,650000,chrXIII:640001-650000,56,0.00019825114171416434
non_filtered,joey_4C_t0_altChr5,0,chrXIII,650001,660000,chrXIII:650001-660000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,660001,670000,chrXIII:660001-670000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,670001,680000,chrXIII:670001-680000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,710001,720000,chrXIII:710001-720000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,720001,730000,chrXIII:720001-730000,2665,0.009434630226218713
non_filtered,joey_4C_t0_altChr5,0,chrXIII,780001,790000,chrXIII:780001-790000,403,0.0014267001805501468
non_filtered,joey_4C_t0_altChr5,0,chrXIII,790001,800000,chrXIII:790001-800000,14,4.9562785428541085e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,800001,810000,chrXIII:800001-810000,350,0.0012390696357135272
non_filtered,joey_4C_t0_altChr5,0,chrXIII,830001,840000,chrXIII:830001-840000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIII,850001,860000,chrXIII:850001-860000,273,0.0009664743158565511
non_filtered,joey_4C_t0_altChr5,0,chrXIII,870001,880000,chrXIII:870001-880000,10,3.540198959181506e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIII,900001,910000,chrXIII:900001-910000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,1,10000,chrXIV:1-10000,377,0.0013346550076114277
non_filtered,joey_4C_t0_altChr5,0,chrXIV,20001,30000,chrXIV:20001-30000,26,9.204517293871916e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,130001,140000,chrXIV:130001-140000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,180001,190000,chrXIV:180001-190000,143,0.0005062484511629554
non_filtered,joey_4C_t0_altChr5,0,chrXIV,200001,210000,chrXIV:200001-210000,18,6.37235812652671e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,210001,220000,chrXIV:210001-220000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,270001,280000,chrXIV:270001-280000,4,1.4160795836726025e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,290001,300000,chrXIV:290001-300000,1052,0.0037242893050589442
non_filtered,joey_4C_t0_altChr5,0,chrXIV,310001,320000,chrXIV:310001-320000,264,0.0009346125252239176
non_filtered,joey_4C_t0_altChr5,0,chrXIV,330001,340000,chrXIV:330001-340000,90,0.00031861790632633553
non_filtered,joey_4C_t0_altChr5,0,chrXIV,360001,370000,chrXIV:360001-370000,4,1.4160795836726025e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,370001,380000,chrXIV:370001-380000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,380001,390000,chrXIV:380001-390000,32,0.0001132863666938082
non_filtered,joey_4C_t0_altChr5,0,chrXIV,400001,410000,chrXIV:400001-410000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,430001,440000,chrXIV:430001-440000,684,0.00242149608808015
non_filtered,joey_4C_t0_altChr5,0,chrXIV,470001,480000,chrXIV:470001-480000,3806,0.013473997238644812
non_filtered,joey_4C_t0_altChr5,0,chrXIV,480001,490000,chrXIV:480001-490000,6,2.1241193755089035e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,500001,510000,chrXIV:500001-510000,103,0.0003646404927956951
non_filtered,joey_4C_t0_altChr5,0,chrXIV,520001,530000,chrXIV:520001-530000,474,0.0016780543066520338
non_filtered,joey_4C_t0_altChr5,0,chrXIV,530001,540000,chrXIV:530001-540000,11,3.894218855099657e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,560001,570000,chrXIV:560001-570000,801,0.0028356993663043862
non_filtered,joey_4C_t0_altChr5,0,chrXIV,570001,580000,chrXIV:570001-580000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,590001,600000,chrXIV:590001-600000,8,2.832159167345205e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,600001,610000,chrXIV:600001-610000,14,4.9562785428541085e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,630001,640000,chrXIV:630001-640000,383,0.0013558962013665169
non_filtered,joey_4C_t0_altChr5,0,chrXIV,660001,670000,chrXIV:660001-670000,185,0.0006549368074485787
non_filtered,joey_4C_t0_altChr5,0,chrXIV,670001,680000,chrXIV:670001-680000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXIV,680001,690000,chrXIV:680001-690000,6,2.1241193755089035e-05
non_filtered,joey_4C_t0_altChr5,0,chrXIV,710001,720000,chrXIV:710001-720000,596,0.0021099585796721778
non_filtered,joey_4C_t0_altChr5,0,chrXIV,720001,730000,chrXIV:720001-730000,35,0.00012390696357135272
non_filtered,joey_4C_t0_altChr5,0,chrXIV,740001,750000,chrXIV:740001-750000,857,0.0030339505080185505
non_filtered,joey_4C_t0_altChr5,0,chrXIV,780001,790000,chrXIV:780001-790000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,10001,20000,chrXV:10001-20000,271,0.0009593939179381881
non_filtered,joey_4C_t0_altChr5,0,chrXV,50001,60000,chrXV:50001-60000,104,0.00036818069175487665
non_filtered,joey_4C_t0_altChr5,0,chrXV,80001,90000,chrXV:80001-90000,372,0.0013169540128155203
non_filtered,joey_4C_t0_altChr5,0,chrXV,110001,120000,chrXV:110001-120000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,120001,130000,chrXV:120001-130000,131,0.0004637660636527773
non_filtered,joey_4C_t0_altChr5,0,chrXV,140001,150000,chrXV:140001-150000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,160001,170000,chrXV:160001-170000,18,6.37235812652671e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,170001,180000,chrXV:170001-180000,7,2.4781392714270542e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,230001,240000,chrXV:230001-240000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,290001,300000,chrXV:290001-300000,94,0.00033277870216306157
non_filtered,joey_4C_t0_altChr5,0,chrXV,320001,330000,chrXV:320001-330000,10,3.540198959181506e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,350001,360000,chrXV:350001-360000,90,0.00031861790632633553
non_filtered,joey_4C_t0_altChr5,0,chrXV,360001,370000,chrXV:360001-370000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,370001,380000,chrXV:370001-380000,8,2.832159167345205e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,390001,400000,chrXV:390001-400000,14,4.9562785428541085e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,420001,430000,chrXV:420001-430000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,440001,450000,chrXV:440001-450000,35,0.00012390696357135272
non_filtered,joey_4C_t0_altChr5,0,chrXV,480001,490000,chrXV:480001-490000,6,2.1241193755089035e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,510001,520000,chrXV:510001-520000,1129,0.00399688462491592
non_filtered,joey_4C_t0_altChr5,0,chrXV,530001,540000,chrXV:530001-540000,23,8.142457606117464e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,550001,560000,chrXV:550001-560000,422,0.0014939639607745956
non_filtered,joey_4C_t0_altChr5,0,chrXV,560001,570000,chrXV:560001-570000,227,0.0008036251637342018
non_filtered,joey_4C_t0_altChr5,0,chrXV,570001,580000,chrXV:570001-580000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,590001,600000,chrXV:590001-600000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,600001,610000,chrXV:600001-610000,321,0.0011364038658972634
non_filtered,joey_4C_t0_altChr5,0,chrXV,610001,620000,chrXV:610001-620000,1792,0.006344036534853259
non_filtered,joey_4C_t0_altChr5,0,chrXV,640001,650000,chrXV:640001-650000,3,1.0620596877544518e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,670001,680000,chrXV:670001-680000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,680001,690000,chrXV:680001-690000,47,0.00016638935108153079
non_filtered,joey_4C_t0_altChr5,0,chrXV,690001,700000,chrXV:690001-700000,14,4.9562785428541085e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,700001,710000,chrXV:700001-710000,196,0.0006938789959995752
non_filtered,joey_4C_t0_altChr5,0,chrXV,720001,730000,chrXV:720001-730000,360,0.0012744716253053421
non_filtered,joey_4C_t0_altChr5,0,chrXV,760001,770000,chrXV:760001-770000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,780001,790000,chrXV:780001-790000,117,0.0004142032782242362
non_filtered,joey_4C_t0_altChr5,0,chrXV,790001,800000,chrXV:790001-800000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,810001,820000,chrXV:810001-820000,482,0.0017063758983254858
non_filtered,joey_4C_t0_altChr5,0,chrXV,820001,830000,chrXV:820001-830000,342,0.001210748044040075
non_filtered,joey_4C_t0_altChr5,0,chrXV,840001,850000,chrXV:840001-850000,13,4.602258646935958e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,850001,860000,chrXV:850001-860000,198,0.0007009593939179382
non_filtered,joey_4C_t0_altChr5,0,chrXV,860001,870000,chrXV:860001-870000,19,6.726378022444862e-05
non_filtered,joey_4C_t0_altChr5,0,chrXV,880001,890000,chrXV:880001-890000,499,0.0017665592806315716
non_filtered,joey_4C_t0_altChr5,0,chrXV,930001,940000,chrXV:930001-940000,339,0.0012001274471625306
non_filtered,joey_4C_t0_altChr5,0,chrXV,970001,980000,chrXV:970001-980000,368,0.0013027932169787943
non_filtered,joey_4C_t0_altChr5,0,chrXV,1000001,1010000,chrXV:1000001-1010000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,1010001,1020000,chrXV:1010001-1020000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,1030001,1040000,chrXV:1030001-1040000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXV,1050001,1060000,chrXV:1050001-1060000,261,0.0009239919283463731
non_filtered,joey_4C_t0_altChr5,0,chrXV,1080001,1090000,chrXV:1080001-1090000,552,0.0019541898254681915
non_filtered,joey_4C_t0_altChr5,0,chrXVI,1,10000,chrXVI:1-10000,349,0.0012355294367543455
non_filtered,joey_4C_t0_altChr5,0,chrXVI,60001,70000,chrXVI:60001-70000,110,0.0003894218855099657
non_filtered,joey_4C_t0_altChr5,0,chrXVI,130001,140000,chrXVI:130001-140000,1053,0.0037278295040181256
non_filtered,joey_4C_t0_altChr5,0,chrXVI,230001,240000,chrXVI:230001-240000,714,0.0025277020568555955
non_filtered,joey_4C_t0_altChr5,0,chrXVI,250001,260000,chrXVI:250001-260000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,290001,300000,chrXVI:290001-300000,833,0.0029489857329981946
non_filtered,joey_4C_t0_altChr5,0,chrXVI,320001,330000,chrXVI:320001-330000,5,1.770099479590753e-05
non_filtered,joey_4C_t0_altChr5,0,chrXVI,330001,340000,chrXVI:330001-340000,138,0.0004885474563670479
non_filtered,joey_4C_t0_altChr5,0,chrXVI,340001,350000,chrXVI:340001-350000,426,0.0015081247566113216
non_filtered,joey_4C_t0_altChr5,0,chrXVI,350001,360000,chrXVI:350001-360000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,420001,430000,chrXVI:420001-430000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,430001,440000,chrXVI:430001-440000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,440001,450000,chrXVI:440001-450000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,460001,470000,chrXVI:460001-470000,38,0.00013452756044889723
non_filtered,joey_4C_t0_altChr5,0,chrXVI,470001,480000,chrXVI:470001-480000,1452,0.005140368888731547
non_filtered,joey_4C_t0_altChr5,0,chrXVI,520001,530000,chrXVI:520001-530000,10,3.540198959181506e-05
non_filtered,joey_4C_t0_altChr5,0,chrXVI,540001,550000,chrXVI:540001-550000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,600001,610000,chrXVI:600001-610000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,610001,620000,chrXVI:610001-620000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,660001,670000,chrXVI:660001-670000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,670001,680000,chrXVI:670001-680000,73,0.0002584345240202499
non_filtered,joey_4C_t0_altChr5,0,chrXVI,680001,690000,chrXVI:680001-690000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,700001,710000,chrXVI:700001-710000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,710001,720000,chrXVI:710001-720000,2,7.080397918363012e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,720001,730000,chrXVI:720001-730000,1045,0.0036995079123446736
non_filtered,joey_4C_t0_altChr5,0,chrXVI,740001,750000,chrXVI:740001-750000,1,3.540198959181506e-06
non_filtered,joey_4C_t0_altChr5,0,chrXVI,790001,800000,chrXVI:790001-800000,31,0.00010974616773462669
non_filtered,joey_4C_t0_altChr5,0,chrXVI,800001,810000,chrXVI:800001-810000,587,0.002078096789039544
non_filtered,joey_4C_t0_altChr5,0,chrXVI,840001,850000,chrXVI:840001-850000,341,0.0012072078450808936
non_filtered,joey_4C_t0_altChr5,0,chrXVI,850001,860000,chrXVI:850001-860000,117,0.0004142032782242362
non_filtered,joey_4C_t0_altChr5,0,chrXVI,870001,880000,chrXVI:870001-880000,4,1.4160795836726025e-05
non_filtered,joey_4C_t0_altChr5,0,chrXVI,930001,940000,chrXVI:930001-940000,820,0.002902963146528835
non_filtered,joey_4C_t0_altChr5,0,chrXVI,940001,950000,chrXVI:940001-950000,106,0.00037526108967323964
non_filtered,joey_4C_t120_altChr5,120,4C_Viewport,1,10000,4C_Viewport:1-10000,110052,0.13214824349897694
non_filtered,joey_4C_t120_altChr5,120,chrI,1,10000,chrI:1-10000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,10001,20000,chrI:10001-20000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,30001,40000,chrI:30001-40000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,40001,50000,chrI:40001-50000,77,9.246006205631178e-05
non_filtered,joey_4C_t120_altChr5,120,chrI,50001,60000,chrI:50001-60000,8,9.606240213642782e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,110001,120000,chrI:110001-120000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,120001,130000,chrI:120001-130000,21,2.5216380560812305e-05
non_filtered,joey_4C_t120_altChr5,120,chrI,160001,170000,chrI:160001-170000,8,9.606240213642782e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,180001,190000,chrI:180001-190000,5,6.003900133526739e-06
non_filtered,joey_4C_t120_altChr5,120,chrI,190001,200000,chrI:190001-200000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,1,10000,chrII:1-10000,9,1.080702024034813e-05
non_filtered,joey_4C_t120_altChr5,120,chrII,30001,40000,chrII:30001-40000,30,3.602340080116043e-05
non_filtered,joey_4C_t120_altChr5,120,chrII,50001,60000,chrII:50001-60000,2480,0.0029779344662292625
non_filtered,joey_4C_t120_altChr5,120,chrII,60001,70000,chrII:60001-70000,65,7.805070173584761e-05
non_filtered,joey_4C_t120_altChr5,120,chrII,100001,110000,chrII:100001-110000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,130001,140000,chrII:130001-140000,2051,0.0024627998347726684
non_filtered,joey_4C_t120_altChr5,120,chrII,150001,160000,chrII:150001-160000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,220001,230000,chrII:220001-230000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,260001,270000,chrII:260001-270000,36,4.322808096139252e-05
non_filtered,joey_4C_t120_altChr5,120,chrII,280001,290000,chrII:280001-290000,11,1.3208580293758825e-05
non_filtered,joey_4C_t120_altChr5,120,chrII,300001,310000,chrII:300001-310000,390,0.00046830421041508564
non_filtered,joey_4C_t120_altChr5,120,chrII,340001,350000,chrII:340001-350000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,350001,360000,chrII:350001-360000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,370001,380000,chrII:370001-380000,3523,0.0042303480340829406
non_filtered,joey_4C_t120_altChr5,120,chrII,380001,390000,chrII:380001-390000,1,1.2007800267053478e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,400001,410000,chrII:400001-410000,7,8.405460186937434e-06
non_filtered,joey_4C_t120_altChr5,120,chrII,470001,480000,chrII:470001-480000,1,1.2007800267053478e-06
