filter_state,sample,time_point,chrom,bin_start,bin_end,bin_id,count,freq
q1_q2_filtered,joey_4C_t0_altChr5,0,chrX,690001,700000,chrX:690001-700000,1555,0.008557450485105634
q1_q2_filtered,joey_4C_t0_altChr5,0,chrX,700001,710000,chrX:700001-710000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,30001,40000,chrXI:30001-40000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,50001,60000,chrXI:50001-60000,1253,0.006895489040409877
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,60001,70000,chrXI:60001-70000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,70001,80000,chrXI:70001-80000,18,9.905730465074045e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,90001,100000,chrXI:90001-100000,691,0.003802699861870092
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,130001,140000,chrXI:130001-140000,8,4.4025468733662425e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,160001,170000,chrXI:160001-170000,1431,0.007875055719733867
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,170001,180000,chrXI:170001-180000,5,2.7515917958539016e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,200001,210000,chrXI:200001-210000,637,0.0035055279479178705
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,380001,390000,chrXI:380001-390000,1226,0.006746903083433766
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,430001,440000,chrXI:430001-440000,611,0.0033624451745334675
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,440001,450000,chrXI:440001-450000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,490001,500000,chrXI:490001-500000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,520001,530000,chrXI:520001-530000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,530001,540000,chrXI:530001-540000,912,0.005018903435637516
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,580001,590000,chrXI:580001-590000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,640001,650000,chrXI:640001-650000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXI,650001,660000,chrXI:650001-660000,18,9.905730465074045e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1,10000,chrXII:1-10000,193,0.001062114433199606
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,10001,20000,chrXII:10001-20000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,40001,50000,chrXII:40001-50000,3578,0.01969039089113052
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,60001,70000,chrXII:60001-70000,61,0.000335694199094176
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,120001,130000,chrXII:120001-130000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,140001,150000,chrXII:140001-150000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,150001,160000,chrXII:150001-160000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,160001,170000,chrXII:160001-170000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,210001,220000,chrXII:210001-220000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,240001,250000,chrXII:240001-250000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,250001,260000,chrXII:250001-260000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,270001,280000,chrXII:270001-280000,372,0.0020471842961153025
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,280001,290000,chrXII:280001-290000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,330001,340000,chrXII:330001-340000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,360001,370000,chrXII:360001-370000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,390001,400000,chrXII:390001-400000,257,0.0014143181830689054
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,400001,410000,chrXII:400001-410000,23,0.00012657322260927948
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,410001,420000,chrXII:410001-420000,986,0.005426139021423894
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,420001,430000,chrXII:420001-430000,397,0.0021847638859079977
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,430001,440000,chrXII:430001-440000,5,2.7515917958539016e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,450001,460000,chrXII:450001-460000,4,2.2012734366831213e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,460001,470000,chrXII:460001-470000,6,3.301910155024682e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,470001,480000,chrXII:470001-480000,1113,0.006125043337570785
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,480001,490000,chrXII:480001-490000,1354,0.0074513105831723655
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,490001,500000,chrXII:490001-500000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,540001,550000,chrXII:540001-550000,554,0.0030487637098061226
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,550001,560000,chrXII:550001-560000,1269,0.006983539977877202
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,580001,590000,chrXII:580001-590000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,590001,600000,chrXII:590001-600000,580,0.0031918464831905257
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,600001,610000,chrXII:600001-610000,48,0.00026415281240197455
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,620001,630000,chrXII:620001-630000,53,0.0002916687303605136
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,650001,660000,chrXII:650001-660000,23,0.00012657322260927948
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,670001,680000,chrXII:670001-680000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,680001,690000,chrXII:680001-690000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,690001,700000,chrXII:690001-700000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,730001,740000,chrXII:730001-740000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,740001,750000,chrXII:740001-750000,1272,0.007000049528652325
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,750001,760000,chrXII:750001-760000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,770001,780000,chrXII:770001-780000,114,0.0006273629294546896
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,780001,790000,chrXII:780001-790000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,790001,800000,chrXII:790001-800000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,810001,820000,chrXII:810001-820000,4044,0.022254874444866356
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,830001,840000,chrXII:830001-840000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,870001,880000,chrXII:870001-880000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,940001,950000,chrXII:940001-950000,401,0.002206776620274829
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,970001,980000,chrXII:970001-980000,1067,0.005871896892352226
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1000001,1010000,chrXII:1000001-1010000,23,0.00012657322260927948
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1010001,1020000,chrXII:1010001-1020000,5,2.7515917958539016e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1030001,1040000,chrXII:1030001-1040000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1040001,1050000,chrXII:1040001-1050000,515,0.0028341395497295187
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1060001,1070000,chrXII:1060001-1070000,83,0.0004567642381117476
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXII,1070001,1080000,chrXII:1070001-1080000,480,0.0026415281240197456
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,1,10000,chrXIII:1-10000,97,0.0005338088083956569
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,10001,20000,chrXIII:10001-20000,582,0.0032028528503739414
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,30001,40000,chrXIII:30001-40000,67,0.0003687133006444228
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,40001,50000,chrXIII:40001-50000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,50001,60000,chrXIII:50001-60000,2072,0.011402596402018567
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,60001,70000,chrXIII:60001-70000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,90001,100000,chrXIII:90001-100000,425,0.0023388530264758164
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,110001,120000,chrXIII:110001-120000,10,5.503183591707803e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,140001,150000,chrXIII:140001-150000,186,0.0010235921480576512
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,160001,170000,chrXIII:160001-170000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,180001,190000,chrXIII:180001-190000,105,0.0005778342771293193
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,200001,210000,chrXIII:200001-210000,111,0.0006108533786795662
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,210001,220000,chrXIII:210001-220000,2356,0.012965500542063585
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,230001,240000,chrXIII:230001-240000,7,3.852228514195462e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,290001,300000,chrXIII:290001-300000,5,2.7515917958539016e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,320001,330000,chrXIII:320001-330000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,380001,390000,chrXIII:380001-390000,142,0.000781452070022508
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,400001,410000,chrXIII:400001-410000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,410001,420000,chrXIII:410001-420000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,440001,450000,chrXIII:440001-450000,35,0.0001926114257097731
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,470001,480000,chrXIII:470001-480000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,490001,500000,chrXIII:490001-500000,40,0.00022012734366831213
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,630001,640000,chrXIII:630001-640000,1627,0.008953679703708596
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,640001,650000,chrXIII:640001-650000,53,0.0002916687303605136
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,650001,660000,chrXIII:650001-660000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,660001,670000,chrXIII:660001-670000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,670001,680000,chrXIII:670001-680000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,710001,720000,chrXIII:710001-720000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,720001,730000,chrXIII:720001-730000,2646,0.014561423783658847
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,780001,790000,chrXIII:780001-790000,403,0.0022177829874582447
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,790001,800000,chrXIII:790001-800000,13,7.154138669220144e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,800001,810000,chrXIII:800001-810000,347,0.0019096047063226077
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,830001,840000,chrXIII:830001-840000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,850001,860000,chrXIII:850001-860000,269,0.001480356386169399
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,870001,880000,chrXIII:870001-880000,10,5.503183591707803e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIII,900001,910000,chrXIII:900001-910000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,1,10000,chrXIV:1-10000,373,0.0020526874797070103
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,20001,30000,chrXIV:20001-30000,25,0.00013757958979269508
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,130001,140000,chrXIV:130001-140000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,180001,190000,chrXIV:180001-190000,29,0.00015959232415952627
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,200001,210000,chrXIV:200001-210000,18,9.905730465074045e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,210001,220000,chrXIV:210001-220000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,270001,280000,chrXIV:270001-280000,4,2.2012734366831213e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,290001,300000,chrXIV:290001-300000,1037,0.005706801384600992
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,310001,320000,chrXIV:310001-320000,262,0.0014418341010274444
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,330001,340000,chrXIV:330001-340000,90,0.0004952865232537022
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,360001,370000,chrXIV:360001-370000,4,2.2012734366831213e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,370001,380000,chrXIV:370001-380000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,380001,390000,chrXIV:380001-390000,32,0.0001761018749346497
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,400001,410000,chrXIV:400001-410000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,430001,440000,chrXIV:430001-440000,679,0.0037366616587695984
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,470001,480000,chrXIV:470001-480000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,480001,490000,chrXIV:480001-490000,6,3.301910155024682e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,500001,510000,chrXIV:500001-510000,101,0.0005558215427624881
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,520001,530000,chrXIV:520001-530000,449,0.0024709294326768034
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,530001,540000,chrXIV:530001-540000,11,6.053501950878583e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,560001,570000,chrXIV:560001-570000,726,0.003995311287579865
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,570001,580000,chrXIV:570001-580000,4,2.2012734366831213e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,590001,600000,chrXIV:590001-600000,8,4.4025468733662425e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,600001,610000,chrXIV:600001-610000,14,7.704457028390924e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,630001,640000,chrXIV:630001-640000,383,0.0021077193156240886
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,660001,670000,chrXIV:660001-670000,185,0.0010180889644659436
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,670001,680000,chrXIV:670001-680000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,680001,690000,chrXIV:680001-690000,6,3.301910155024682e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,710001,720000,chrXIV:710001-720000,596,0.0032798974206578505
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,720001,730000,chrXIV:720001-730000,32,0.0001761018749346497
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,740001,750000,chrXIV:740001-750000,847,0.004661196502176509
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXIV,780001,790000,chrXIV:780001-790000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,10001,20000,chrXV:10001-20000,271,0.0014913627533528146
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,50001,60000,chrXV:50001-60000,104,0.0005723310935376115
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,80001,90000,chrXV:80001-90000,370,0.0020361779289318873
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,110001,120000,chrXV:110001-120000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,120001,130000,chrXV:120001-130000,126,0.0006934011325551831
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,140001,150000,chrXV:140001-150000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,160001,170000,chrXV:160001-170000,18,9.905730465074045e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,170001,180000,chrXV:170001-180000,7,3.852228514195462e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,230001,240000,chrXV:230001-240000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,290001,300000,chrXV:290001-300000,89,0.0004897833396619944
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,320001,330000,chrXV:320001-330000,9,4.9528652325370225e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,350001,360000,chrXV:350001-360000,89,0.0004897833396619944
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,360001,370000,chrXV:360001-370000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,370001,380000,chrXV:370001-380000,8,4.4025468733662425e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,390001,400000,chrXV:390001-400000,14,7.704457028390924e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,440001,450000,chrXV:440001-450000,33,0.0001816050585263575
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,480001,490000,chrXV:480001-490000,6,3.301910155024682e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,510001,520000,chrXV:510001-520000,1113,0.006125043337570785
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,530001,540000,chrXV:530001-540000,23,0.00012657322260927948
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,550001,560000,chrXV:550001-560000,419,0.0023058339249255695
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,560001,570000,chrXV:560001-570000,226,0.0012437194917259635
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,570001,580000,chrXV:570001-580000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,590001,600000,chrXV:590001-600000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,600001,610000,chrXV:600001-610000,320,0.001761018749346497
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,610001,620000,chrXV:610001-620000,1781,0.009801169976831597
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,640001,650000,chrXV:640001-650000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,670001,680000,chrXV:670001-680000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,680001,690000,chrXV:680001-690000,47,0.0002586496288102667
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,690001,700000,chrXV:690001-700000,14,7.704457028390924e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,700001,710000,chrXV:700001-710000,181,0.0009960762300991123
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,720001,730000,chrXV:720001-730000,357,0.0019646365422396855
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,760001,770000,chrXV:760001-770000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,780001,790000,chrXV:780001-790000,117,0.0006438724802298129
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,790001,800000,chrXV:790001-800000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,810001,820000,chrXV:810001-820000,473,0.002603005838877791
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,820001,830000,chrXV:820001-830000,338,0.0018600760539972375
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,840001,850000,chrXV:840001-850000,12,6.603820310049364e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,850001,860000,chrXV:850001-860000,197,0.0010841271675664371
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,860001,870000,chrXV:860001-870000,19,0.00010456048824244825
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,880001,890000,chrXV:880001-890000,497,0.0027350822450787782
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,930001,940000,chrXV:930001-940000,336,0.0018490696868138218
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,970001,980000,chrXV:970001-980000,358,0.0019701397258313933
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,1000001,1010000,chrXV:1000001-1010000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,1010001,1020000,chrXV:1010001-1020000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,1030001,1040000,chrXV:1030001-1040000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,1050001,1060000,chrXV:1050001-1060000,261,0.0014363309174357365
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXV,1080001,1090000,chrXV:1080001-1090000,551,0.0030322541590309996
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,1,10000,chrXVI:1-10000,346,0.0019041015227308999
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,60001,70000,chrXVI:60001-70000,108,0.0005943438279044427
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,130001,140000,chrXVI:130001-140000,1049,0.005772839587701486
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,230001,240000,chrXVI:230001-240000,711,0.003912763533704248
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,290001,300000,chrXVI:290001-300000,738,0.004061349490680359
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,320001,330000,chrXVI:320001-330000,5,2.7515917958539016e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,330001,340000,chrXVI:330001-340000,138,0.0007594393356556769
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,340001,350000,chrXVI:340001-350000,421,0.002316840292108985
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,350001,360000,chrXVI:350001-360000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,420001,430000,chrXVI:420001-430000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,430001,440000,chrXVI:430001-440000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,440001,450000,chrXVI:440001-450000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,460001,470000,chrXVI:460001-470000,38,0.0002091209764848965
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,470001,480000,chrXVI:470001-480000,1259,0.006928508141960124
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,520001,530000,chrXVI:520001-530000,10,5.503183591707803e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,540001,550000,chrXVI:540001-550000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,600001,610000,chrXVI:600001-610000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,610001,620000,chrXVI:610001-620000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,670001,680000,chrXVI:670001-680000,72,0.0003962292186029618
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,680001,690000,chrXVI:680001-690000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,700001,710000,chrXVI:700001-710000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,710001,720000,chrXVI:710001-720000,2,1.1006367183415606e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,720001,730000,chrXVI:720001-730000,1039,0.005717807751784407
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,740001,750000,chrXVI:740001-750000,1,5.503183591707803e-06
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,790001,800000,chrXVI:790001-800000,31,0.0001705986913429419
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,800001,810000,chrXVI:800001-810000,562,0.0030927891785397853
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,840001,850000,chrXVI:840001-850000,336,0.0018490696868138218
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,850001,860000,chrXVI:850001-860000,114,0.0006273629294546896
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,870001,880000,chrXVI:870001-880000,3,1.650955077512341e-05
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,930001,940000,chrXVI:930001-940000,814,0.004479591443650152
q1_q2_filtered,joey_4C_t0_altChr5,0,chrXVI,940001,950000,chrXVI:940001-950000,102,0.000561324726354196
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,1,10000,chrI:1-10000,1,2.461477871313937e-06
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,10001,20000,chrI:10001-20000,1,2.461477871313937e-06
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,30001,40000,chrI:30001-40000,1,2.461477871313937e-06
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,40001,50000,chrI:40001-50000,76,0.0001870723182198592
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,50001,60000,chrI:50001-60000,8,1.9691822970511496e-05
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,110001,120000,chrI:110001-120000,1,2.461477871313937e-06
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,120001,130000,chrI:120001-130000,20,4.922955742627874e-05
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,160001,170000,chrI:160001-170000,8,1.9691822970511496e-05
q1_q2_filtered,joey_4C_t120_altChr5,120,chrI,180001,190000,chrI:180001-190000,5,1.2307389356569685e-05
